instance_id,filename,folder,landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,label
11,A_sample_114.jpg,A,0.0,0.0,0.0,0.36194898206654713,-0.22241570784424328,-0.15179272070479213,0.5347311408152884,-0.7375399274284313,-0.16793338003446218,0.4926945989155782,-1.1409171907401696,-0.17476259997541993,0.4771019667539663,-1.4253629472411053,-0.1470977516855,0.27967141260978834,-1.046645533443105,-0.03740839497758237,0.29095382753507615,-1.2802006784646303,-0.2283402681159909,0.30332875577568064,-0.9257718489893746,-0.2990768197304848,0.2845755096202408,-0.7375661598886418,-0.30533848268968766,0.014330944770944088,-0.9996856718486012,-0.0205713762928709,0.036841141729180765,-1.21705419653579,-0.23077000457689226,0.09473401344148794,-0.8033778380951335,-0.24573887508476966,0.07387696733661693,-0.6378557837060943,-0.19480654821236607,-0.2250242116562338,-0.9148954952043675,-0.04118263083981879,-0.24948825717289203,-1.1630479926127195,-0.28213840093421133,-0.13271232870750066,-0.7555516549221128,-0.20359230861021035,-0.11699583308362835,-0.5674225674958233,-0.0766001918753398,-0.4642125065114401,-0.7982351196422168,-0.07010592359574559,-0.47168406039889815,-1.0311338388997733,-0.23717209791709726,-0.3470372376187146,-0.7557790029106024,-0.1727121502016094,-0.31296184993132475,-0.5944440249529328,-0.07017590392262193,A
12,A_sample_116.jpg,A,0.0,0.0,0.0,0.26800228939905674,-0.314486985272534,-0.17664722605348693,0.47970703553812355,-0.7219234416228688,-0.19139207848945153,0.44185640310689983,-1.0789619660542678,-0.16126454101201615,0.29552139466058996,-1.2992600063157989,-0.08027150814578428,0.1432112990459984,-1.0717507456861204,-0.1174598401930852,0.10826945550378374,-1.2512458113631824,-0.2528032327749811,0.1484020562654338,-0.9029960139544214,-0.3322742832120806,0.13321211297783836,-0.8818153934096415,-0.37785676455574235,-0.16780726263826307,-0.9835748113533094,-0.06649295509416746,-0.15496993800461353,-1.1769824228748544,-0.17853354947893144,-0.0436974725586505,-0.7947519232778207,-0.22545063832408993,-0.06957151411378111,-0.8199632004582873,-0.25542699215169945,-0.39398251895440833,-0.8512630260096058,-0.035891485873949074,-0.40709075231545927,-1.0578220529638451,-0.15481735873096872,-0.26354748336052347,-0.7248391594402791,-0.10735098991325324,-0.284988928567264,-0.7347266165379693,-0.06586924327355043,-0.6084861809749789,-0.7434235352592912,-0.017316801661542907,-0.6103963380581607,-0.8634768089525767,-0.058093883629360805,-0.47407128026520573,-0.6737089882663704,0.017909748532738246,-0.46692136854032257,-0.6482208014115832,0.07704019112943213,A
13,A_sample_117.jpg,A,0.0,0.0,0.0,0.2905345779256876,-0.33749018558739086,-0.10376668266667377,0.3966326621649387,-0.7455286496080108,-0.12885988638075818,0.2784703838074767,-1.136011393448915,-0.1731925728693451,0.19824120683712945,-1.4495580470889788,-0.19664220510819433,0.19031559895376818,-1.0272865632417534,0.12632359042294722,0.1780711910560059,-1.3065233128291722,-0.026728716638512517,0.21540090688457592,-1.1321881461577534,-0.0940228376791357,0.21351647005624597,-1.0568451401408632,-0.11488247715062669,-0.05213875854383543,-0.9931182557301843,0.10486982403410323,-0.06688006282439843,-1.255075162750456,-0.09172025845715093,0.03814285840921555,-0.8911007263564893,-0.13324733926355967,0.03860056764557014,-0.8017291819560675,-0.09927128264435475,-0.2774614820744146,-0.9144558553897072,0.04349329800612728,-0.3068304898338325,-1.1367695996666294,-0.21547275137444394,-0.16622498386317755,-0.7785672797973333,-0.16698124680543985,-0.15965815411392786,-0.6695698780071265,-0.05311297763726925,-0.5223043052205572,-0.7863941288413152,-0.021237823646490676,-0.541618868277241,-1.0379448507198807,-0.18664967811797004,-0.38947700745525793,-0.7928099363482944,-0.11675985349569262,-0.3405775247748574,-0.6646102709936181,-0.012582972474271517,A
14,A_sample_118.jpg,A,0.0,0.0,0.0,0.34691153812624237,-0.25285495889107,-0.20684612105853384,0.678487063847455,-0.6209211258906411,-0.274911667529748,0.7934519010020368,-1.0061530302158366,-0.30264638230831514,0.6431527584726966,-1.2774325735888843,-0.2749585303508006,0.4238990591384968,-1.0257310345263906,-0.1705826906257664,0.4392050135394367,-1.2217596169493317,-0.3433946052779015,0.4034980487308895,-0.8558485789345303,-0.4085661902944172,0.33918184572130466,-0.862427094645525,-0.44425431277204225,0.10904587779700792,-0.9859757351023495,-0.1263362431167779,0.12925420293959258,-1.1521715989239547,-0.3325512176881196,0.18683053408687517,-0.7091975958020568,-0.3757473734833098,0.15926420394813381,-0.7718717494887216,-0.3857115270678905,-0.16016220551310192,-0.8876635556115423,-0.10294253594501847,-0.1446021787293343,-1.0253970317794538,-0.3029845722399014,-0.054211928281560774,-0.6489191099040338,-0.21741752857399674,-0.0738949860641202,-0.6919893884607039,-0.13499532227876515,-0.4181789162806105,-0.804332075999809,-0.0923627820994399,-0.3958292948168301,-0.8423852100927507,-0.18828747189662356,-0.289647451319951,-0.6021362939865136,-0.10177453574132393,-0.2875519149452797,-0.6125773379941892,-0.02458709769145205,A
15,A_sample_119.jpg,A,0.0,0.0,0.0,0.08603277797372604,-0.1800295802033291,-0.4154570718935584,0.206051526254708,-0.4161141122906362,-0.7286404198411326,0.2292734513038781,-0.7238460849871594,-0.9460957956130119,0.2166517600256998,-1.0376516088317438,-1.1880460099540782,0.012122913915694637,-0.13925866120221347,-1.0794065988583161,0.2403125314054899,-0.47846500804361825,-1.4053729929387757,0.3194479495066713,-0.7163114584757976,-1.576026876130274,0.34492695280451735,-0.9153933836682008,-1.6893752465729053,-0.08313373578914053,-0.14275809354384777,-0.9862600613942892,0.0013255016506792054,-0.6248391024856711,-1.3330462799765168,-0.04894983110097259,-0.9417646034539277,-1.4678607582104735,-0.0863389121635162,-1.129543482044916,-1.585198159730721,-0.13633116527547295,-0.16643182298458137,-0.8818416846589529,-0.04969751121741264,-0.6004114838576287,-1.2072091463642194,-0.05099428916633385,-0.9224625458320879,-1.3459505649671049,-0.06144075394746263,-1.126233777312263,-1.4445562255227884,-0.15701924949098217,-0.19146593285670044,-0.7893685344286233,-0.13274145844259902,-0.4920994257764519,-1.0992280047643874,-0.142901064149591,-0.7710265468582171,-1.247517570573493,-0.13859596436879446,-0.9732629500115546,-1.3575667107160672,A
16,A_sample_120.jpg,A,0.0,0.0,0.0,0.3320536946159712,-0.26288366708472805,-0.09108420105302585,0.5060072458453142,-0.6364174341946024,-0.10382251770669329,0.5142728285360583,-0.9906503503555802,-0.12675841563505783,0.4976250423936137,-1.2522978833784155,-0.11113653134323324,0.3294680260283757,-0.9986799312697145,0.06553541072039515,0.30749386840524795,-1.284303726656041,-0.08104286169525116,0.30913322967415574,-0.9658617680368272,-0.14557931292215331,0.31639752997349313,-0.8551773948491908,-0.1633416381565486,0.10908745083469795,-0.9926283028673437,0.05281079830000945,0.08111537476518223,-1.2566702418293816,-0.08997470805169323,0.11806126887649677,-0.9067566642270608,-0.09456130252087566,0.12764188290922848,-0.8582342619157197,-0.058202440545572484,-0.09775131481455177,-0.9483914259946191,0.0053070854159632625,-0.13057902392826648,-1.1987680340145292,-0.1467998486697417,-0.07733371081941581,-0.8812263784690495,-0.057193423690483185,-0.06752560579539044,-0.8193893125727365,0.0461269278087162,-0.31259447405382346,-0.8832243428273678,-0.05347183122519682,-0.3348684643434336,-1.101367846599583,-0.11893942634036003,-0.26619194734992613,-0.8911348877576853,-0.021508119569560242,-0.24735021876566296,-0.7985894133020395,0.07762160282552395,A
17,A_sample_121.jpg,A,0.0,0.0,0.0,0.3748552227318947,-0.30090091121241536,-0.17257657824164574,0.6595976296550311,-0.6891417864600203,-0.2581952886878391,0.7497773385194966,-1.0719392651868633,-0.3396027136761109,0.572889525412295,-1.3155117921620532,-0.3972900009026255,0.3574779393935866,-1.041361268957447,-0.14702198126681817,0.29133748233797674,-1.2941195793362337,-0.3963441786567604,0.27800671112184056,-0.9864814190781949,-0.520680092708053,0.29821835470908903,-0.7914916823790655,-0.5665535071287313,0.02891913128757695,-0.9879029482867822,-0.1523530393915889,-0.06824996995168656,-1.2324013124308228,-0.44096241633633326,0.006275314182605641,-0.8371933079771151,-0.49953655429907645,0.08877640438932147,-0.6421190747865658,-0.48233571951637993,-0.26004457951939336,-0.8753524826701315,-0.18964484362098485,-0.35212929077680616,-1.0486742539004876,-0.46568152318736417,-0.21852345925417369,-0.6837870284155513,-0.401928325001005,-0.1156933001890455,-0.5248665243918889,-0.29163065906964897,-0.5302825838124856,-0.725374627537991,-0.23900065771146892,-0.5877838959181798,-0.8845777184796484,-0.38839211133514295,-0.45050215636993257,-0.6410067447487857,-0.3149521048999258,-0.35342314330166785,-0.5216094745866072,-0.22290891704086996,A
18,A_sample_122.jpg,A,0.0,0.0,0.0,-0.11159540366851546,-0.3300124277180745,0.047934464256567964,-0.21852387525950515,-0.7122898918830854,-0.011176176519194616,-0.1679536633888022,-0.9881057420513354,-0.10828433242395838,-0.04815948418782464,-1.1568550359880496,-0.1849766470936983,-0.5220002159534648,-0.920322622190576,-0.05365384199941505,-0.1411142833149158,-1.3238437507577931,-0.20359561169657026,-0.03199536192001518,-1.191650310574865,-0.29574576470491015,-0.09434961838308996,-1.0407764021298795,-0.3443118742544335,-0.45321187278681974,-0.8769471954450266,-0.1598831284600284,-0.09281835835131283,-1.2769007264985945,-0.2637110014012264,0.004924196913782489,-1.1501053272489448,-0.27475944219512083,-0.059476671185967035,-0.9786222862023582,-0.28707427530998075,-0.3206802074277906,-0.8213134691214173,-0.2726782837129229,-0.008001511760252468,-1.2391181386613805,-0.32962769261516284,0.07307883021220413,-1.1194299887379648,-0.2594925361808333,-0.0023803161846626757,-0.9554363955762707,-0.21864868686402833,-0.15984447848621863,-0.7577082315695799,-0.3879496258574799,0.08463437760176647,-1.1315888344975358,-0.3872852476371709,0.17010055077635014,-1.054565961739715,-0.3023893671102916,0.1219024357664678,-0.9119578163165034,-0.24796693795252067,A
19,A_sample_123.jpg,A,0.0,0.0,0.0,0.28788257819557717,-0.34487583909567454,-0.10941899167819803,0.40241683665625927,-0.7499399983467537,-0.13877136267197973,0.2815898065855905,-1.1408946294071958,-0.18589100394649846,0.19398172934425703,-1.4553528402099776,-0.20836365354237532,0.1875847694702016,-1.030420577620285,0.11721699295470953,0.17206798707261087,-1.3148536833575963,-0.049029759919868535,0.20973197326926862,-1.1089146760026891,-0.12101300041655647,0.19993870403201933,-1.0194564375358062,-0.14166917893862008,-0.05763862951802278,-0.9936191733308015,0.09694703077814566,-0.07723756796375801,-1.2580395806626077,-0.10825566592840882,0.03366385524560159,-0.8901618661871707,-0.15220268726338543,0.030334961817981503,-0.808075909469887,-0.12015981647608837,-0.28461554209573553,-0.9126098049208274,0.03573343031423161,-0.31693343034854177,-1.137866969763583,-0.2285680170205292,-0.1721079662902188,-0.7760561906403802,-0.1780724835768356,-0.17046197700485877,-0.673112484604235,-0.06264851827189949,-0.5305144900916476,-0.7832729739001041,-0.02929238630674618,-0.5529359898061736,-1.0363201133608249,-0.19392315657923365,-0.3968985643991451,-0.7916218602808924,-0.12128930063771082,-0.3512527024646223,-0.6662269373577749,-0.015254869479241607,A
20,A_sample_125.jpg,A,0.0,0.0,0.0,0.36999839307589694,-0.22933941993187243,-0.10619193203269651,0.5976292299886734,-0.6760850376445612,-0.11447097361147172,0.6198083546329267,-1.0845779484293465,-0.12262500301335046,0.5583335791733297,-1.3447383706618965,-0.09242799243378534,0.3563666600242256,-1.0053175703567279,-0.020434873918074085,0.35542611600800583,-1.3028557042085347,-0.15326324832294505,0.3880802438721676,-0.9748912192381065,-0.1866961168158689,0.3788891959462012,-0.8811468949779236,-0.18923175265901837,0.1055640352347109,-0.9940451111529838,-0.027028715430391932,0.09641375540735672,-1.2576069517464188,-0.17548776744562886,0.18235562515528686,-0.8707100219208347,-0.17108111568852044,0.1628922953781976,-0.8248355990511925,-0.1343594806836716,-0.1353539243902909,-0.9468525197615446,-0.06116717928887469,-0.1544003803747075,-1.2436800096983254,-0.23933876349218386,-0.03908893257414487,-0.8722879072120264,-0.15304038271719816,-0.05056355358453706,-0.773172266053503,-0.050102682352867904,-0.39883087141367424,-0.8717104390858007,-0.10294133565231504,-0.40706155083625256,-1.1397466184706577,-0.2180798387835685,-0.2700142315420352,-0.91391837101613,-0.1457965310933817,-0.23095183820071227,-0.7868705070621262,-0.05889895419451507,A
21,A_sample_126.jpg,A,0.0,0.0,0.0,0.3586375665062173,-0.02928150698757914,-0.2432650919203934,0.6984131233498941,-0.3243462896442608,-0.31716562707659796,0.7422242197235686,-0.6978146769472832,-0.35079254292080425,0.8430871201048648,-0.9380727041489387,-0.34349079069661487,0.5289394247511221,-0.8865057734922848,-0.13201846139527076,0.480508151127589,-0.9481400522377151,-0.2973547384703211,0.45164150133445874,-0.6167503891825157,-0.3599674362720225,0.4721638467080741,-0.5507590734001954,-0.3818317189946398,0.29592287110104015,-0.9530418970518248,-0.06434902348269182,0.20842453952729942,-0.928166660622026,-0.22438210942576325,0.2240849451511055,-0.5589800348936904,-0.22734238823594966,0.25936516797347037,-0.5562675270164318,-0.19629887183856193,0.06745666083829095,-0.9411249233203401,-0.036127851060812136,-0.023032348005738293,-0.9110652675789008,-0.21131904734794907,0.011257374113452755,-0.580822615998547,-0.13733926889644305,0.058860876776544294,-0.5706714413623599,-0.05291944541278277,-0.1708570309738907,-0.8891251263655434,-0.028432864308153054,-0.22626106677445407,-0.856287274865026,-0.13546906720495436,-0.1833541828804982,-0.6175293153077583,-0.08576275065940542,-0.13840903122168602,-0.5877303381032432,-0.01879693304379591,A
